service,course_id,group_id,person_id,name,email,type,topic_id,topic_description,date,SUCCESS,WARNING,FAILURE,ERROR,INFO,TIMEOUT
Code,1,1,,,,,,,,,,,
Code,1,1,a0025281,Parlo Samrohamo,parlo.samrohamo@student.tuwien.ac.at,,,,,,,,
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1277060427,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275570637,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275814462,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275468664,0,1,0,2,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1276944409,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275649552,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275461419,0,1,0,2,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275813666,0,1,0,1,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275497731,0,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275765091,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275468731,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275674917,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275766251,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275577377,0,1,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275572942,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275583186,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275579739,0,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275501047,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275500592,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275570130,0,1,0,1,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275564935,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275559401,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275815778,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275949962,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275506052,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275505792,0,1,0,1,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275945992,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275764226,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275563284,0,3,0,3,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275506171,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275462348,0,1,0,2,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275915498,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275508403,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275948348,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275572447,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275513298,0,1,0,2,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275650578,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275503682,0,1,0,1,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1277544565,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275560634,0,1,0,1,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275565369,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275462572,0,1,0,2,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275563234,0,1,0,1,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275821168,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275826523,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275560831,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275405723,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275652093,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275820760,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275506961,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275826898,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275562454,0,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275944430,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275821478,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275820965,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275507274,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275561795,1,1,0,1,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1276942007,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275770526,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275945564,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1276937553,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275501821,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275499783,0,1,0,1,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1277544448,0,0,0,1,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275775151,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1277631960,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275563423,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1277065488,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275562654,0,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275517743,0,0,0,1,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275579835,0,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275404583,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1277631706,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275555207,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275511381,0,0,1,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1276938446,0,0,1,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275564127,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1276945125,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275765613,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275767287,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275648303,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275511863,0,0,0,1,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275775015,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275504810,0,1,0,1,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275651589,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275579491,0,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275772559,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275916299,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275577737,0,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275577456,0,1,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275811517,0,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275915270,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275767651,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275947885,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275507137,0,0,1,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275561511,0,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275774179,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1276940011,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275503259,0,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275567464,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275412815,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275580722,1,0,0,0,0,0
Code,5,1,a8302652,Warl Emilian,warl.emilian@unet.univie.ac.at,100,1275914827,1,0,0,0,0,0
Code,5,1,a8631408,Jose Charry,jose.charry@a1.net,,,,,,,,
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276199211,0,1,1,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1275681712,1,1,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276965383,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1277323431,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276896406,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1275683128,1,1,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276964086,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1277308130,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1275680592,1,1,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276963419,0,0,0,1,2,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276965988,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276894427,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276963832,0,1,0,2,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1277324170,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276201915,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1275375116,1,1,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276895129,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276201182,1,1,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1277320737,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276960011,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276895733,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276954529,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276957673,1,0,0,0,0,0
Code,5,1,a8708935,Quista Riscoland,quista.riscoland@univie.ac.at,501,1276958439,1,0,0,0,0,0
Code,5,1,a9601577,Ando Juncen,ando.juncen@unet.univie.ac.at,507,1277311942,1,0,0,0,0,0
Code,5,1,a9601577,Ando Juncen,ando.juncen@unet.univie.ac.at,507,1285179423,1,0,0,0,4,0
Code,5,1,a9601577,Ando Juncen,ando.juncen@unet.univie.ac.at,507,1277331879,1,0,0,0,4,0
Code,5,1,a9601577,Ando Juncen,ando.juncen@unet.univie.ac.at,507,1276018617,1,0,0,0,0,0
Code,5,1,a9601577,Ando Juncen,ando.juncen@unet.univie.ac.at,507,1286124303,1,0,0,0,4,0
Code,5,1,a9601577,Ando Juncen,ando.juncen@unet.univie.ac.at,507,1277329541,0,0,0,1,4,0
Code,5,1,a9601577,Ando Juncen,ando.juncen@unet.univie.ac.at,507,1277329985,1,0,0,0,4,0
Code,5,1,a9601577,Ando Juncen,ando.juncen@unet.univie.ac.at,507,1277332673,1,0,0,0,4,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275459987,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275460793,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275430118,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275600957,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275770690,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275433515,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275432612,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275771032,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275429014,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275459512,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275600425,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275409002,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275429171,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275401034,0,0,1,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275417921,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275770158,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275770407,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275417190,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275411644,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275430505,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275400034,0,0,1,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275429144,0,0,1,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275771986,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275427621,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275433869,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275401986,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275431005,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275770480,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275405119,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275460357,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275401661,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275767958,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275407078,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275433259,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275427033,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275416676,0,0,1,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275771509,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275462163,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275399631,0,0,1,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275771137,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275770284,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275401141,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275400165,0,0,0,1,1,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275432952,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275427263,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275426650,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275599648,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275413055,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275416788,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275426347,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275406253,0,1,0,1,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275400318,0,0,0,1,1,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275413522,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275410784,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275406465,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275415815,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275428332,0,1,0,1,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275428863,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275598956,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275770536,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275771863,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275415486,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275771927,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275403939,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275416501,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275771648,0,2,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275770867,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275397906,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275593391,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275398250,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275428212,0,0,1,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275772399,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275593777,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275598335,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275461225,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275409698,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275590732,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275397548,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275597809,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275414814,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275772077,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275593127,0,0,0,1,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275416118,0,1,0,2,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275429103,0,0,1,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275592482,0,0,0,1,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275429802,1,0,0,0,0,0
Code,5,1,a9826273,Der Jayson,der.jayson@unet.univie.ac.at,100,1275425345,1,0,0,0,0,0
Code,5,1,a9906269,Fre Neagge,fre.neagge@unet.univie.ac.at,,,,,,,,
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277034915,0,1,0,1,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277045707,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277066629,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277042057,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1279781459,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277035070,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1279779951,0,0,1,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277102863,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277066887,0,0,1,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277026806,0,0,1,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277028052,0,1,0,1,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1279780115,1,0,0,0,2,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277066282,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1276875119,0,0,1,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277069260,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1279712635,1,0,0,0,2,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277065169,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277040946,0,1,0,2,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277064208,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1276875246,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277050797,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277067030,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277031909,1,0,0,0,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277041073,0,1,0,2,0,0
Code,5,1,a9913255,Den Shadennie,den.shadennie@gmx.at,605,1277060380,1,0,0,0,0,0
